2026-04-09 17:13:39 | app_user | employee | s1 | 10.0.0.12 | desktop | prod | public | SELECT | products | SUCCESS | 1 | 10 | SELECT COUNT(*) FROM products WHERE category = 'home';
2026-04-09 17:14:24 | analyst | employee | s45 | 10.0.0.21 | laptop | prod | public | UPDATE | products | SUCCESS | 1 | 1 | UPDATE products SET price = 261.85 WHERE product_id = 36;
2026-04-09 17:14:24 | analyst | employee | s45 | 10.0.0.21 | laptop | prod | public | SELECT | customers | SUCCESS | 1 | 50 | SELECT COUNT(*) FROM customers WHERE status = 'active';
2026-04-09 17:14:24 | analyst | employee | s45 | 10.0.0.21 | laptop | prod | public | UPDATE | orders | SUCCESS | 1 | 42 | UPDATE orders SET status = 'active' WHERE order_id = 372;
2026-04-09 17:14:24 | analyst | employee | s45 | 10.0.0.21 | laptop | prod | public | SELECT | products | SUCCESS | 75 | 3 | SELECT * FROM products WHERE stock > 50;
2026-04-09 17:14:24 | analyst | employee | s45 | 10.0.0.21 | laptop | prod | public | UPDATE | products | SUCCESS | 1 | 0 | UPDATE products SET price = 119.52 WHERE product_id = 53;
2026-04-09 17:14:24 | analyst | employee | s45 | 10.0.0.21 | laptop | prod | public | SELECT | products | SUCCESS | 13 | 0 | SELECT * FROM products WHERE category = 'sports';
2026-04-09 17:14:24 | analyst | employee | s45 | 10.0.0.21 | laptop | prod | public | INSERT | orders | SUCCESS | 1 | 1 | INSERT INTO orders (customer_id, total, status) VALUES (180, 131.13, 'inactive');
2026-04-09 17:14:24 | analyst | employee | s45 | 10.0.0.21 | laptop | prod | public | SELECT | orders | SUCCESS | 109 | 0 | SELECT * FROM orders WHERE status = 'shipped';
2026-04-09 17:14:24 | analyst | employee | s45 | 10.0.0.21 | laptop | prod | public | UPDATE | customers | SUCCESS | 1 | 0 | UPDATE customers SET last_login = '2026-03-05' WHERE customer_id = 89;
2026-04-09 17:14:24 | analyst | employee | s45 | 10.0.0.21 | laptop | prod | public | SELECT | customers | SUCCESS | 73 | 0 | SELECT * FROM customers WHERE created_date > '2026-03-18';
2026-04-09 17:14:24 | analyst | employee | s45 | 10.0.0.21 | laptop | prod | public | SELECT | customers | SUCCESS | 1 | 1 | SELECT COUNT(*) FROM customers WHERE status = 'active';
2026-04-09 17:14:24 | analyst | employee | s45 | 10.0.0.21 | laptop | prod | public | SELECT | orders | SUCCESS | 1 | 0 | SELECT COUNT(*) FROM orders WHERE order_date > '2026-02-25';
2026-04-09 17:14:24 | analyst | employee | s45 | 10.0.0.21 | laptop | prod | public | SELECT | products | SUCCESS | 12 | 0 | SELECT * FROM products WHERE category = 'garden';
2026-04-09 17:14:24 | analyst | employee | s45 | 10.0.0.21 | laptop | prod | public | SELECT | customers | SUCCESS | 1 | 0 | SELECT name, email FROM customers WHERE customer_id = 28;
2026-04-09 17:14:24 | analyst | employee | s45 | 10.0.0.21 | laptop | prod | public | SELECT | customers | SUCCESS | 11 | 0 | SELECT * FROM customers WHERE last_login > '2026-04-07';
2026-04-09 17:14:24 | analyst | employee | s45 | 10.0.0.21 | laptop | prod | public | SELECT | orders | SUCCESS | 1 | 3 | SELECT COUNT(*) FROM orders WHERE order_date > '2026-02-25';
2026-04-09 17:14:24 | analyst | employee | s45 | 10.0.0.21 | laptop | prod | public | SELECT | orders | SUCCESS | 207 | 0 | SELECT * FROM orders WHERE total > 317.24;
2026-04-09 17:14:24 | analyst | employee | s45 | 10.0.0.21 | laptop | prod | public | UPDATE | products | SUCCESS | 1 | 0 | UPDATE products SET stock = 124 WHERE product_id = 97;
2026-04-09 17:14:25 | analyst | employee | s45 | 10.0.0.21 | laptop | prod | public | SELECT | customers | SUCCESS | 18 | 0 | SELECT * FROM customers WHERE city = 'Anaheim';
2026-04-09 17:14:25 | analyst | employee | s45 | 10.0.0.21 | laptop | prod | public | UPDATE | products | SUCCESS | 1 | 1 | UPDATE products SET stock = 172 WHERE product_id = 100;
2026-04-09 17:14:25 | analyst | employee | s45 | 10.0.0.21 | laptop | prod | public | UPDATE | products | SUCCESS | 1 | 0 | UPDATE products SET price = 370.74 WHERE product_id = 57;
2026-04-09 17:14:25 | analyst | employee | s45 | 10.0.0.21 | laptop | prod | public | SELECT | products | SUCCESS | 12 | 1 | SELECT * FROM products WHERE category = 'office';
2026-04-09 17:14:25 | analyst | employee | s45 | 10.0.0.21 | laptop | prod | public | UPDATE | products | SUCCESS | 1 | 5 | UPDATE products SET stock = 45 WHERE product_id = 10;
2026-04-09 17:14:25 | analyst | employee | s45 | 10.0.0.21 | laptop | prod | public | SELECT | customers | SUCCESS | 1 | 0 | SELECT COUNT(*) FROM customers WHERE status = 'active';
2026-04-09 17:14:25 | analyst | employee | s45 | 10.0.0.21 | laptop | prod | public | UPDATE | orders | SUCCESS | 1 | 1 | UPDATE orders SET status = 'inactive' WHERE order_id = 221;
2026-04-09 17:14:25 | analyst | employee | s45 | 10.0.0.21 | laptop | prod | public | UPDATE | customers | SUCCESS | 1 | 1 | UPDATE customers SET city = 'Pasadena' WHERE customer_id = 140;
2026-04-09 17:14:25 | analyst | employee | s45 | 10.0.0.21 | laptop | prod | public | SELECT | products | SUCCESS | 1 | 0 | SELECT name, price FROM products WHERE product_id = 65;
2026-04-09 17:14:25 | analyst | employee | s45 | 10.0.0.21 | laptop | prod | public | SELECT | customers | SUCCESS | 78 | 3 | SELECT * FROM customers WHERE created_date > '2026-03-13';
2026-04-09 17:14:25 | analyst | employee | s45 | 10.0.0.21 | laptop | prod | public | SELECT | orders | SUCCESS | 2 | 0 | SELECT order_id, total FROM orders WHERE customer_id = 192;
2026-04-09 17:14:25 | analyst | employee | s45 | 10.0.0.21 | laptop | prod | public | SELECT | products | SUCCESS | 78 | 1 | SELECT * FROM products WHERE price > 100;
2026-04-09 17:14:25 | analyst | employee | s45 | 10.0.0.21 | laptop | prod | public | INSERT | customers | SUCCESS | 1 | 1 | INSERT INTO customers (name, city, email, status) VALUES ('user_161', 'Pomona', 'u161@mail.com', 'pending');
2026-04-09 17:14:25 | analyst | employee | s45 | 10.0.0.21 | laptop | prod | public | UPDATE | products | SUCCESS | 1 | 0 | UPDATE products SET stock = 82 WHERE product_id = 97;
2026-04-09 17:14:25 | analyst | employee | s45 | 10.0.0.21 | laptop | prod | public | UPDATE | customers | SUCCESS | 1 | 0 | UPDATE customers SET last_login = '2026-02-14' WHERE customer_id = 50;
2026-04-09 17:14:25 | analyst | employee | s45 | 10.0.0.21 | laptop | prod | public | SELECT | products | SUCCESS | 13 | 0 | SELECT * FROM products WHERE category = 'clothing';
2026-04-09 17:14:25 | analyst | employee | s45 | 10.0.0.21 | laptop | prod | public | SELECT | orders | SUCCESS | 3 | 0 | SELECT order_id, total FROM orders WHERE customer_id = 107;
2026-04-09 17:14:25 | analyst | employee | s45 | 10.0.0.21 | laptop | prod | public | UPDATE | customers | SUCCESS | 1 | 0 | UPDATE customers SET last_login = '2026-02-19' WHERE customer_id = 155;
2026-04-09 17:14:25 | analyst | employee | s45 | 10.0.0.21 | laptop | prod | public | UPDATE | customers | SUCCESS | 1 | 0 | UPDATE customers SET status = 'inactive' WHERE customer_id = 147;
2026-04-09 17:14:25 | analyst | employee | s45 | 10.0.0.21 | laptop | prod | public | SELECT | orders | SUCCESS | 1 | 0 | SELECT COUNT(*) FROM orders WHERE order_date > '2026-03-03';
2026-04-09 17:14:25 | analyst | employee | s45 | 10.0.0.21 | laptop | prod | public | SELECT | orders | SUCCESS | 3 | 0 | SELECT order_id, total FROM orders WHERE customer_id = 106;
2026-04-09 17:14:25 | analyst | employee | s45 | 10.0.0.21 | laptop | prod | public | SELECT | orders | SUCCESS | 2 | 0 | SELECT order_id, total FROM orders WHERE customer_id = 176;
2026-04-09 17:14:25 | analyst | employee | s45 | 10.0.0.21 | laptop | prod | public | UPDATE | orders | SUCCESS | 1 | 0 | UPDATE orders SET status = 'pending' WHERE order_id = 192;
2026-04-09 17:14:25 | analyst | employee | s45 | 10.0.0.21 | laptop | prod | public | SELECT | customers | SUCCESS | 1 | 0 | SELECT * FROM customers WHERE customer_id = 146;
2026-04-09 17:14:25 | analyst | employee | s45 | 10.0.0.21 | laptop | prod | public | UPDATE | customers | SUCCESS | 1 | 0 | UPDATE customers SET status = 'pending' WHERE customer_id = 66;
2026-04-09 17:14:25 | analyst | employee | s45 | 10.0.0.21 | laptop | prod | public | SELECT | customers | SUCCESS | 19 | 0 | SELECT * FROM customers WHERE city = 'Burbank';
2026-04-09 17:14:25 | analyst | employee | s45 | 10.0.0.21 | laptop | prod | public | INSERT | customers | SUCCESS | 1 | 1 | INSERT INTO customers (name, city, email, status) VALUES ('user_72', 'Pomona', 'u72@mail.com', 'pending');
2026-04-09 17:14:25 | analyst | employee | s45 | 10.0.0.21 | laptop | prod | public | SELECT | orders | SUCCESS | 155 | 0 | SELECT * FROM orders WHERE total > 365.39;

2026-04-09 17:14:25 | dev_user | employee | s46 | 10.0.0.30 | laptop | prod | public | INSERT | customers | SUCCESS | 1 | 2 | INSERT INTO customers (name, city, email, status) VALUES ('user_142', 'Pomona', 'u142@mail.com', 'active');
2026-04-09 17:14:26 | dev_user | employee | s46 | 10.0.0.30 | laptop | prod | public | SELECT | orders | SUCCESS | 485 | 2 | SELECT * FROM orders WHERE total > 65.93;
2026-04-09 17:14:26 | dev_user | employee | s46 | 10.0.0.30 | laptop | prod | public | UPDATE | orders | SUCCESS | 1 | 1 | UPDATE orders SET status = 'inactive' WHERE order_id = 52;
2026-04-09 17:14:26 | dev_user | employee | s46 | 10.0.0.30 | laptop | prod | public | SELECT | products | SUCCESS | 12 | 3 | SELECT * FROM products WHERE category = 'electronics';
2026-04-09 17:14:26 | dev_user | employee | s46 | 10.0.0.30 | laptop | prod | public | UPDATE | customers | SUCCESS | 1 | 1 | UPDATE customers SET last_login = '2026-03-01' WHERE customer_id = 135;
2026-04-09 17:14:26 | dev_user | employee | s46 | 10.0.0.30 | laptop | prod | public | SELECT | orders | SUCCESS | 250 | 0 | SELECT * FROM orders WHERE order_date > '2026-03-17';

2026-04-09 17:14:26 | report_svc | employee | s47 | 10.0.0.40 | desktop | prod | public | UPDATE | products | SUCCESS | 1 | 1 | UPDATE products SET price = 17.99 WHERE product_id = 9;
2026-04-09 17:14:26 | report_svc | employee | s47 | 10.0.0.40 | desktop | prod | public | INSERT | customers | SUCCESS | 1 | 2 | INSERT INTO customers (name, city, email, status) VALUES ('user_109', 'Anaheim', 'u109@mail.com', 'inactive');
2026-04-09 17:14:26 | report_svc | employee | s47 | 10.0.0.40 | desktop | prod | public | SELECT | customers | SUCCESS | 1 | 1 | SELECT name, email FROM customers WHERE customer_id = 154;
2026-04-09 17:14:26 | report_svc | employee | s47 | 10.0.0.40 | desktop | prod | public | SELECT | orders | SUCCESS | 216 | 1 | SELECT * FROM orders WHERE order_date > '2026-03-21';
2026-04-09 17:14:26 | report_svc | employee | s47 | 10.0.0.40 | desktop | prod | public | SELECT | customers | SUCCESS | 181 | 5 | SELECT * FROM customers WHERE last_login > '2026-02-26';
2026-04-09 17:14:26 | report_svc | employee | s47 | 10.0.0.40 | desktop | prod | public | INSERT | orders | SUCCESS | 1 | 2 | INSERT INTO orders (customer_id, total, status) VALUES (121, 133.4, 'active');
2026-04-09 17:14:26 | report_svc | employee | s47 | 10.0.0.40 | desktop | prod | public | SELECT | customers | SUCCESS | 200 | 0 | SELECT * FROM customers WHERE last_login > '2026-02-08';
2026-04-09 17:14:26 | report_svc | employee | s47 | 10.0.0.40 | desktop | prod | public | SELECT | orders | SUCCESS | 145 | 0 | SELECT * FROM orders WHERE order_date > '2026-03-29';
2026-04-09 17:14:26 | report_svc | employee | s47 | 10.0.0.40 | desktop | prod | public | UPDATE | customers | SUCCESS | 1 | 1 | UPDATE customers SET last_login = '2026-02-22' WHERE customer_id = 95;
2026-04-09 17:14:26 | report_svc | employee | s47 | 10.0.0.40 | desktop | prod | public | SELECT | products | SUCCESS | 1 | 5 | SELECT COUNT(*) FROM products WHERE category = 'office';
2026-04-09 17:14:26 | report_svc | employee | s47 | 10.0.0.40 | desktop | prod | public | SELECT | customers | SUCCESS | 89 | 3 | SELECT * FROM customers WHERE created_date > '2026-03-06';
2026-04-09 17:14:26 | report_svc | employee | s47 | 10.0.0.40 | desktop | prod | public | SELECT | customers | SUCCESS | 1 | 3 | SELECT * FROM customers WHERE customer_id = 53;
2026-04-09 17:14:26 | report_svc | employee | s47 | 10.0.0.40 | desktop | prod | public | UPDATE | customers | SUCCESS | 1 | 0 | UPDATE customers SET status = 'inactive' WHERE customer_id = 51;
2026-04-09 17:14:26 | report_svc | employee | s47 | 10.0.0.40 | desktop | prod | public | SELECT | orders | SUCCESS | 2 | 0 | SELECT * FROM orders WHERE customer_id = 102;
2026-04-09 17:14:26 | report_svc | employee | s47 | 10.0.0.40 | desktop | prod | public | UPDATE | customers | SUCCESS | 1 | 1 | UPDATE customers SET status = 'inactive' WHERE customer_id = 107;
2026-04-09 17:14:26 | report_svc | employee | s47 | 10.0.0.40 | desktop | prod | public | SELECT | orders | SUCCESS | 3 | 0 | SELECT order_id, total FROM orders WHERE customer_id = 20;
2026-04-09 17:14:26 | report_svc | employee | s47 | 10.0.0.40 | desktop | prod | public | SELECT | customers | SUCCESS | 1 | 0 | SELECT * FROM customers WHERE customer_id = 43;
2026-04-09 17:14:26 | report_svc | employee | s47 | 10.0.0.40 | desktop | prod | public | UPDATE | products | SUCCESS | 1 | 1 | UPDATE products SET stock = 112 WHERE product_id = 79;
2026-04-09 17:14:26 | report_svc | employee | s47 | 10.0.0.40 | desktop | prod | public | UPDATE | products | SUCCESS | 1 | 0 | UPDATE products SET price = 267.64 WHERE product_id = 66;
2026-04-09 17:14:26 | report_svc | employee | s47 | 10.0.0.40 | desktop | prod | public | SELECT | orders | SUCCESS | 3 | 1 | SELECT order_id, total FROM orders WHERE customer_id = 69;
2026-04-09 17:14:26 | report_svc | employee | s47 | 10.0.0.40 | desktop | prod | public | SELECT | customers | SUCCESS | 1 | 0 | SELECT * FROM customers WHERE customer_id = 35;
2026-04-09 17:14:27 | report_svc | employee | s47 | 10.0.0.40 | desktop | prod | public | SELECT | customers | SUCCESS | 1 | 0 | SELECT name, email FROM customers WHERE customer_id = 42;
2026-04-09 17:14:27 | report_svc | employee | s47 | 10.0.0.40 | desktop | prod | public | SELECT | orders | SUCCESS | 1 | 0 | SELECT COUNT(*) FROM orders WHERE order_date > '2026-03-04';
2026-04-09 17:14:27 | report_svc | employee | s47 | 10.0.0.40 | desktop | prod | public | SELECT | products | SUCCESS | 83 | 0 | SELECT * FROM products WHERE stock > 31;
2026-04-09 17:14:27 | report_svc | employee | s47 | 10.0.0.40 | desktop | prod | public | SELECT | orders | SUCCESS | 226 | 0 | SELECT * FROM orders WHERE order_date > '2026-03-20';
2026-04-09 17:14:27 | report_svc | employee | s47 | 10.0.0.40 | desktop | prod | public | SELECT | customers | SUCCESS | 1 | 0 | SELECT name, email FROM customers WHERE customer_id = 57;
2026-04-09 17:14:27 | report_svc | employee | s47 | 10.0.0.40 | desktop | prod | public | SELECT | orders | SUCCESS | 1 | 0 | SELECT COUNT(*) FROM orders WHERE order_date > '2026-03-14';
2026-04-09 17:14:27 | report_svc | employee | s47 | 10.0.0.40 | desktop | prod | public | SELECT | orders | SUCCESS | 172 | 1 | SELECT * FROM orders WHERE order_date > '2026-03-26';
2026-04-09 17:14:27 | report_svc | employee | s47 | 10.0.0.40 | desktop | prod | public | SELECT | customers | SUCCESS | 62 | 1 | SELECT * FROM customers WHERE created_date > '2026-04-02';
2026-04-09 17:14:27 | report_svc | employee | s47 | 10.0.0.40 | desktop | prod | public | SELECT | orders | SUCCESS | 108 | 45 | SELECT * FROM orders WHERE status = 'shipped';
2026-04-09 17:14:27 | report_svc | employee | s47 | 10.0.0.40 | desktop | prod | public | SELECT | customers | SUCCESS | 18 | 0 | SELECT * FROM customers WHERE city = 'Irvine';
2026-04-09 17:14:27 | report_svc | employee | s47 | 10.0.0.40 | desktop | prod | public | UPDATE | customers | SUCCESS | 1 | 1 | UPDATE customers SET last_login = '2026-03-02' WHERE customer_id = 50;
2026-04-09 17:14:27 | report_svc | employee | s47 | 10.0.0.40 | desktop | prod | public | SELECT | orders | SUCCESS | 1 | 0 | SELECT COUNT(*) FROM orders WHERE order_date > '2026-03-01';
2026-04-09 17:14:27 | report_svc | employee | s47 | 10.0.0.40 | desktop | prod | public | SELECT | orders | SUCCESS | 2 | 0 | SELECT order_id, total FROM orders WHERE customer_id = 178;
2026-04-09 17:14:27 | report_svc | employee | s47 | 10.0.0.40 | desktop | prod | public | SELECT | products | SUCCESS | 1 | 0 | SELECT name, price FROM products WHERE product_id = 31;
2026-04-09 17:14:27 | report_svc | employee | s47 | 10.0.0.40 | desktop | prod | public | UPDATE | customers | SUCCESS | 1 | 1 | UPDATE customers SET status = 'pending' WHERE customer_id = 186;
2026-04-09 17:14:27 | report_svc | employee | s47 | 10.0.0.40 | desktop | prod | public | SELECT | orders | SUCCESS | 108 | 1 | SELECT * FROM orders WHERE status = 'shipped';
2026-04-09 17:14:27 | report_svc | employee | s47 | 10.0.0.40 | desktop | prod | public | SELECT | customers | SUCCESS | 81 | 0 | SELECT * FROM customers WHERE created_date > '2026-03-14';
2026-04-09 17:14:27 | report_svc | employee | s47 | 10.0.0.40 | desktop | prod | public | SELECT | customers | SUCCESS | 1 | 0 | SELECT name, email FROM customers WHERE customer_id = 191;
2026-04-09 17:14:27 | report_svc | employee | s47 | 10.0.0.40 | desktop | prod | public | UPDATE | products | SUCCESS | 1 | 1 | UPDATE products SET stock = 9 WHERE product_id = 19;
2026-04-09 17:14:27 | report_svc | employee | s47 | 10.0.0.40 | desktop | prod | public | SELECT | orders | SUCCESS | 3 | 0 | SELECT * FROM orders WHERE customer_id = 93;
2026-04-09 17:14:27 | report_svc | employee | s47 | 10.0.0.40 | desktop | prod | public | SELECT | orders | SUCCESS | 3 | 0 | SELECT * FROM orders WHERE customer_id = 86;
2026-04-09 17:14:27 | report_svc | employee | s47 | 10.0.0.40 | desktop | prod | public | SELECT | products | SUCCESS | 13 | 0 | SELECT * FROM products WHERE category = 'books';
2026-04-09 17:14:27 | report_svc | employee | s47 | 10.0.0.40 | desktop | prod | public | UPDATE | customers | SUCCESS | 1 | 1 | UPDATE customers SET status = 'inactive' WHERE customer_id = 17;
2026-04-09 17:14:27 | report_svc | employee | s47 | 10.0.0.40 | desktop | prod | public | SELECT | orders | SUCCESS | 181 | 2 | SELECT * FROM orders WHERE order_date > '2026-03-25';
2026-04-09 17:14:27 | report_svc | employee | s47 | 10.0.0.40 | desktop | prod | public | UPDATE | products | SUCCESS | 1 | 1 | UPDATE products SET stock = 78 WHERE product_id = 7;

2026-04-09 17:14:27 | app_user | employee | s48 | 10.0.0.15 | laptop | prod | public | SELECT | customers | SUCCESS | 1 | 1 | SELECT * FROM customers WHERE customer_id = 170;
2026-04-09 17:14:27 | app_user | employee | s48 | 10.0.0.15 | laptop | prod | public | SELECT | orders | SUCCESS | 3 | 2 | SELECT order_id, total FROM orders WHERE customer_id = 21;
2026-04-09 17:14:28 | app_user | employee | s48 | 10.0.0.15 | laptop | prod | public | INSERT | orders | SUCCESS | 1 | 2 | INSERT INTO orders (customer_id, total, status) VALUES (107, 117.96, 'active');
2026-04-09 17:14:28 | app_user | employee | s48 | 10.0.0.15 | laptop | prod | public | SELECT | customers | SUCCESS | 193 | 0 | SELECT * FROM customers WHERE last_login > '2026-02-18';
2026-04-09 17:14:28 | app_user | employee | s48 | 10.0.0.15 | laptop | prod | public | SELECT | orders | SUCCESS | 108 | 1 | SELECT * FROM orders WHERE status = 'shipped';
2026-04-09 17:14:28 | app_user | employee | s48 | 10.0.0.15 | laptop | prod | public | SELECT | customers | SUCCESS | 1 | 0 | SELECT name, email FROM customers WHERE customer_id = 91;
2026-04-09 17:14:28 | app_user | employee | s48 | 10.0.0.15 | laptop | prod | public | SELECT | products | SUCCESS | 67 | 1 | SELECT * FROM products WHERE price > 150;
2026-04-09 17:14:28 | app_user | employee | s48 | 10.0.0.15 | laptop | prod | public | UPDATE | products | SUCCESS | 1 | 1 | UPDATE products SET price = 198.54 WHERE product_id = 14;
2026-04-09 17:14:28 | app_user | employee | s48 | 10.0.0.15 | laptop | prod | public | SELECT | customers | SUCCESS | 17 | 10 | SELECT * FROM customers WHERE city = 'Ontario';
2026-04-09 17:14:28 | app_user | employee | s48 | 10.0.0.15 | laptop | prod | public | SELECT | products | SUCCESS | 1 | 0 | SELECT name, price FROM products WHERE product_id = 74;
2026-04-09 17:14:28 | app_user | employee | s48 | 10.0.0.15 | laptop | prod | public | SELECT | customers | SUCCESS | 1 | 0 | SELECT COUNT(*) FROM customers WHERE status = 'inactive';
2026-04-09 17:14:28 | app_user | employee | s48 | 10.0.0.15 | laptop | prod | public | SELECT | customers | SUCCESS | 58 | 0 | SELECT * FROM customers WHERE created_date > '2026-04-06';
2026-04-09 17:14:28 | app_user | employee | s48 | 10.0.0.15 | laptop | prod | public | SELECT | products | SUCCESS | 13 | 0 | SELECT * FROM products WHERE category = 'home';
2026-04-09 17:14:28 | app_user | employee | s48 | 10.0.0.15 | laptop | prod | public | SELECT | orders | SUCCESS | 1 | 0 | SELECT COUNT(*) FROM orders WHERE order_date > '2026-04-01';
2026-04-09 17:14:28 | app_user | employee | s48 | 10.0.0.15 | laptop | prod | public | INSERT | orders | SUCCESS | 1 | 1 | INSERT INTO orders (customer_id, total, status) VALUES (47, 299.47, 'active');
2026-04-09 17:14:28 | app_user | employee | s48 | 10.0.0.15 | laptop | prod | public | SELECT | customers | SUCCESS | 21 | 0 | SELECT * FROM customers WHERE city = 'Covina';
2026-04-09 17:14:28 | app_user | employee | s48 | 10.0.0.15 | laptop | prod | public | SELECT | customers | SUCCESS | 1 | 0 | SELECT COUNT(*) FROM customers WHERE status = 'active';
2026-04-09 17:14:28 | app_user | employee | s48 | 10.0.0.15 | laptop | prod | public | SELECT | customers | SUCCESS | 1 | 0 | SELECT name, email FROM customers WHERE customer_id = 11;
2026-04-09 17:14:28 | app_user | employee | s48 | 10.0.0.15 | laptop | prod | public | UPDATE | customers | SUCCESS | 1 | 1 | UPDATE customers SET city = 'Fullerton' WHERE customer_id = 48;
2026-04-09 17:14:28 | app_user | employee | s48 | 10.0.0.15 | laptop | prod | public | UPDATE | customers | SUCCESS | 1 | 0 | UPDATE customers SET city = 'Pasadena' WHERE customer_id = 105;
2026-04-09 17:14:28 | app_user | employee | s48 | 10.0.0.15 | laptop | prod | public | UPDATE | orders | SUCCESS | 1 | 0 | UPDATE orders SET status = 'pending' WHERE order_id = 128;
2026-04-09 17:14:28 | app_user | employee | s48 | 10.0.0.15 | laptop | prod | public | SELECT | customers | SUCCESS | 80 | 0 | SELECT * FROM customers WHERE last_login > '2026-03-27';
2026-04-09 17:14:28 | app_user | employee | s48 | 10.0.0.15 | laptop | prod | public | SELECT | products | SUCCESS | 36 | 2 | SELECT * FROM products WHERE price > 300;
2026-04-09 17:14:28 | app_user | employee | s48 | 10.0.0.15 | laptop | prod | public | SELECT | orders | SUCCESS | 4 | 0 | SELECT * FROM orders WHERE customer_id = 56;
2026-04-09 17:14:28 | app_user | employee | s48 | 10.0.0.15 | laptop | prod | public | UPDATE | customers | SUCCESS | 1 | 0 | UPDATE customers SET city = 'Burbank' WHERE customer_id = 38;
2026-04-09 17:14:28 | app_user | employee | s48 | 10.0.0.15 | laptop | prod | public | SELECT | products | SUCCESS | 13 | 0 | SELECT * FROM products WHERE category = 'sports';
2026-04-09 17:14:28 | app_user | employee | s48 | 10.0.0.15 | laptop | prod | public | SELECT | products | SUCCESS | 13 | 0 | SELECT * FROM products WHERE category = 'sports';
2026-04-09 17:14:28 | app_user | employee | s48 | 10.0.0.15 | laptop | prod | public | SELECT | products | SUCCESS | 83 | 0 | SELECT * FROM products WHERE stock > 28;
2026-04-09 17:14:28 | app_user | employee | s48 | 10.0.0.15 | laptop | prod | public | SELECT | products | SUCCESS | 1 | 0 | SELECT COUNT(*) FROM products WHERE category = 'electronics';
2026-04-09 17:14:29 | app_user | employee | s48 | 10.0.0.15 | laptop | prod | public | UPDATE | products | SUCCESS | 1 | 0 | UPDATE products SET price = 266.73 WHERE product_id = 15;
2026-04-09 17:14:29 | app_user | employee | s48 | 10.0.0.15 | laptop | prod | public | INSERT | customers | SUCCESS | 1 | 1 | INSERT INTO customers (name, city, email, status) VALUES ('user_17', 'Pasadena', 'u17@mail.com', 'active');
2026-04-09 17:14:29 | app_user | employee | s48 | 10.0.0.15 | laptop | prod | public | SELECT | products | SUCCESS | 12 | 0 | SELECT * FROM products WHERE category = 'electronics';
2026-04-09 17:14:29 | app_user | employee | s48 | 10.0.0.15 | laptop | prod | public | INSERT | customers | SUCCESS | 1 | 1 | INSERT INTO customers (name, city, email, status) VALUES ('user_1', 'Covina', 'u1@mail.com', 'pending');
2026-04-09 17:14:29 | app_user | employee | s48 | 10.0.0.15 | laptop | prod | public | SELECT | orders | SUCCESS | 1 | 0 | SELECT COUNT(*) FROM orders WHERE order_date > '2026-03-15';
2026-04-09 17:14:29 | app_user | employee | s48 | 10.0.0.15 | laptop | prod | public | SELECT | customers | SUCCESS | 1 | 0 | SELECT name, email FROM customers WHERE customer_id = 87;
2026-04-09 17:14:29 | app_user | employee | s48 | 10.0.0.15 | laptop | prod | public | SELECT | products | SUCCESS | 1 | 0 | SELECT name, price FROM products WHERE product_id = 30;
2026-04-09 17:14:29 | app_user | employee | s48 | 10.0.0.15 | laptop | prod | public | UPDATE | customers | SUCCESS | 1 | 1 | UPDATE customers SET status = 'inactive' WHERE customer_id = 57;
2026-04-09 17:14:29 | app_user | employee | s48 | 10.0.0.15 | laptop | prod | public | UPDATE | customers | SUCCESS | 1 | 1 | UPDATE customers SET status = 'active' WHERE customer_id = 116;
2026-04-09 17:14:29 | app_user | employee | s48 | 10.0.0.15 | laptop | prod | public | SELECT | orders | SUCCESS | 3 | 0 | SELECT * FROM orders WHERE customer_id = 62;

2026-04-09 17:14:29 | dev_user | employee | s49 | 10.0.0.30 | laptop | prod | public | UPDATE | products | SUCCESS | 1 | 1 | UPDATE products SET price = 281.42 WHERE product_id = 30;
2026-04-09 17:14:29 | dev_user | employee | s49 | 10.0.0.30 | laptop | prod | public | SELECT | orders | SUCCESS | 2 | 0 | SELECT * FROM orders WHERE customer_id = 161;
2026-04-09 17:14:29 | dev_user | employee | s49 | 10.0.0.30 | laptop | prod | public | UPDATE | customers | SUCCESS | 1 | 1 | UPDATE customers SET status = 'active' WHERE customer_id = 76;
2026-04-09 17:14:29 | dev_user | employee | s49 | 10.0.0.30 | laptop | prod | public | INSERT | orders | SUCCESS | 1 | 1 | INSERT INTO orders (customer_id, total, status) VALUES (195, 349.64, 'active');
2026-04-09 17:14:29 | dev_user | employee | s49 | 10.0.0.30 | laptop | prod | public | SELECT | orders | SUCCESS | 134 | 0 | SELECT * FROM orders WHERE total > 386.92;
2026-04-09 17:14:29 | dev_user | employee | s49 | 10.0.0.30 | laptop | prod | public | SELECT | products | SUCCESS | 1 | 0 | SELECT name, price FROM products WHERE product_id = 72;
2026-04-09 17:14:29 | dev_user | employee | s49 | 10.0.0.30 | laptop | prod | public | SELECT | orders | SUCCESS | 2 | 0 | SELECT order_id, total FROM orders WHERE customer_id = 157;
2026-04-09 17:14:29 | dev_user | employee | s49 | 10.0.0.30 | laptop | prod | public | INSERT | orders | SUCCESS | 1 | 1 | INSERT INTO orders (customer_id, total, status) VALUES (138, 439.87, 'active');
2026-04-09 17:14:29 | dev_user | employee | s49 | 10.0.0.30 | laptop | prod | public | SELECT | orders | SUCCESS | 158 | 1 | SELECT * FROM orders WHERE order_date > '2026-03-28';
